crime,number,date,location,beat,neighborhood,npu,lat,long,Month,Day,Year,latLong,name,rating,vicinity,price level,user_ratings_total,store count,new_column
BURGLARY-RESIDENCE,160981062,04/07/2016,3641 PACES VALLEY RD NW,202,Kingswood,A,33.85,-84.41,4,7,2016,"33.85,-84.41",,,,,,5,store count
BURGLARY-RESIDENCE,163192892,11/14/2016,3041 LANDRUM DR SW,409,Southwest,R,33.71,-84.49,11,14,2016,"33.71,-84.49",,,,,,3,store count
BURGLARY-RESIDENCE,163651574,12/30/2016,3041 LANDRUM DR SW,409,Southwest,R,33.71,-84.49,12,30,2016,"33.71,-84.49",,,,,,3,store count
BURGLARY-RESIDENCE,163442719,12/09/2016,1560 CHILDRESS DR SW,409,Southwest,R,33.71,-84.49,12,9,2016,"33.71,-84.49",,,,,,3,store count
BURGLARY-RESIDENCE,161183125,04/27/2016,1686 CHILDRESS DR SW,409,Southwest,R,33.71,-84.49,4,27,2016,"33.71,-84.49",,,,,,3,store count
BURGLARY-RESIDENCE,161362377,05/15/2016,3041 LANDRUM DR SW,409,Southwest,R,33.71,-84.49,5,15,2016,"33.71,-84.49",,,,,,3,store count
BURGLARY-RESIDENCE,162522160,09/08/2016,3041 LANDRUM DR SW,409,Southwest,R,33.71,-84.49,9,8,2016,"33.71,-84.49",,,,,,3,store count
BURGLARY-RESIDENCE,160272499,01/27/2016,3739 BRITTANY WALK SW,413,Ben Hill Pines,P,33.68,-84.51,1,27,2016,"33.68,-84.51",,,,,,4,store count
BURGLARY-RESIDENCE,160882461,03/28/2016,3653 BUNKER HILL DR SW,413,Ben Hill Pines,P,33.68,-84.51,3,28,2016,"33.68,-84.51",,,,,,4,store count
BURGLARY-RESIDENCE,161082100,04/17/2016,2808 NARRON CT SW,414,Deerwood,P,33.68,-84.51,4,17,2016,"33.68,-84.51",,,,,,4,store count
BURGLARY-RESIDENCE,161421432,05/21/2016,3746 BRITTANY WALK SW,413,Ben Hill Pines,P,33.68,-84.51,5,21,2016,"33.68,-84.51",,,,,,4,store count
BURGLARY-RESIDENCE,162211153,08/08/2016,3770 HEMPSTEAD WAY,413,,P,33.68,-84.51,8,8,2016,"33.68,-84.51",,,,,,4,store count
BURGLARY-RESIDENCE,162631693,09/19/2016,3832 N CAMP CREEK PKWY SW,414,Deerwood,P,33.68,-84.51,9,19,2016,"33.68,-84.51",,,,,,4,store count
BURGLARY-RESIDENCE,163630718,12/28/2016,460 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.7,-84.36,12,28,2016,"33.7,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,160411994,02/10/2016,1980 TURNER RD SE,308,Thomasville Heights,Z,33.7,-84.36,2,10,2016,"33.7,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,160992766,04/08/2016,825 HAVEN ST SE,308,Norwood Manor,Z,33.7,-84.36,4,8,2016,"33.7,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,162101293,07/28/2016,1956 LATHROP ST SE,308,Thomasville Heights,Z,33.7,-84.36,7,28,2016,"33.7,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,162072571,07/25/2016,1153 PENN CT SE,308,Thomasville Heights,Z,33.7,-84.36,7,25,2016,"33.7,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,162540995,09/10/2016,1116 PENN CT SE,308,Thomasville Heights,Z,33.7,-84.36,9,10,2016,"33.7,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,162801816,10/06/2016,390 W LAKE AVE NW,107,Grove Park,J,33.77,-84.44,10,6,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,162792463,10/05/2016,686 ELINOR PL NW,110,Grove Park,J,33.77,-84.44,10,5,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,160231726,01/23/2016,1734 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77,-84.44,1,23,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,160171417,01/17/2016,647 FRANCIS PL NW,110,Grove Park,J,33.77,-84.44,1,17,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,163520525,12/17/2016,1663 THOMS DR NW,107,Grove Park,J,33.77,-84.44,12,17,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,163502886,12/15/2016,1740 NORTH AVE NW,107,Grove Park,J,33.77,-84.44,12,15,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,160921681,04/01/2016,1743 MADRONA ST NW,107,Grove Park,J,33.77,-84.44,4,1,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,161520860,05/31/2016,595 ELMWOOD RD NW,107,Grove Park,J,33.77,-84.44,5,31,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,161280462,05/07/2016,1734 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77,-84.44,5,7,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,162712964,09/27/2016,1711 THOMS DR NW,107,Grove Park,J,33.77,-84.44,9,27,2016,"33.77,-84.44",,,,,,4,store count
BURGLARY-RESIDENCE,162791862,10/05/2016,2323 PAUL AVE NW,203,Riverside,D,33.82,-84.47,10,5,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163352780,11/30/2016,2497 EDWARDS DR NW,203,Riverside,D,33.82,-84.47,11,30,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163331192,11/28/2016,2192 BOLTON RD NW,203,Bolton,D,33.82,-84.47,11,28,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163321270,11/27/2016,2497 EDWARDS DR NW,203,Riverside,D,33.82,-84.47,11,27,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163291437,11/24/2016,2192 BOLTON RD NW,203,Bolton,D,33.82,-84.47,11,24,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163142682,11/09/2016,2370 PAUL AVE NW,203,Riverside,D,33.82,-84.47,11,9,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163630096,12/28/2016,2215 PAUL AVE NW,203,Riverside,D,33.82,-84.47,12,28,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163512830,12/16/2016,2497 EDWARDS DR NW,203,Riverside,D,33.82,-84.47,12,16,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163502917,12/15/2016,2442 PAUL AVE NW,203,Riverside,D,33.82,-84.47,12,15,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163422857,12/07/2016,2380 PAUL AVE NW,203,Riverside,D,33.82,-84.47,12,7,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163422921,12/07/2016,2202 FORREST PL NW,203,Riverside,D,33.82,-84.47,12,7,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161202046,04/29/2016,2207 FORREST PL NW,203,Riverside,D,33.82,-84.47,4,29,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161203118,04/29/2016,2510 EDWARDS DR NW,203,Riverside,D,33.82,-84.47,4,29,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161112844,04/20/2016,2195 FORREST PL NW,203,Riverside,D,33.82,-84.47,4,20,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161001275,04/09/2016,2483 EDWARDS DR NW,203,Riverside,D,33.82,-84.47,4,9,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161322897,05/11/2016,2535 EDWARDS DR NW,203,Riverside,D,33.82,-84.47,5,11,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161852581,07/03/2016,2169 SPINK ST NW,203,Riverside,D,33.82,-84.47,7,3,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161852741,07/03/2016,2517 EDWARDS DR NW,203,Riverside,D,33.82,-84.47,7,3,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162443106,08/31/2016,2473 RUTHERFORD ST NW,203,Riverside,D,33.82,-84.47,8,31,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162393155,08/26/2016,2391 PAUL AVE NW,203,Riverside,D,33.82,-84.47,8,26,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162592811,09/15/2016,2442 PAUL AVE NW,203,Riverside,D,33.82,-84.47,9,15,2016,"33.82,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160841390,03/24/2016,3685 RUBY H HARPER BLVD SE,313,Blair Villa/Poole Creek,Z,33.65,-84.38,3,24,2016,"33.65,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,162792712,10/05/2016,1102 LOTUS AVE NW,109,Almond Park,G,33.79,-84.46,10,5,2016,"33.79,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160191486,01/19/2016,1220 GUN CLUB RD NW,110,Almond Park,G,33.79,-84.46,1,19,2016,"33.79,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163621093,12/27/2016,1094 GUN CLUB RD NW,110,Almond Park,G,33.79,-84.46,12,27,2016,"33.79,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160511488,02/20/2016,1203 HOLLYWOOD RD NW,110,Almond Park,G,33.79,-84.46,2,20,2016,"33.79,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160881549,03/28/2016,1220 GUN CLUB RD NW,110,Almond Park,G,33.79,-84.46,3,28,2016,"33.79,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163111356,11/06/2016,1196 CONVERSE DR NE,210,Pine Hills,B,33.83,-84.35,11,6,2016,"33.83,-84.35",,,,,,3,store count
BURGLARY-RESIDENCE,162010855,08/01/2016,1092 NORWICH CIR NE,210,Pine Hills,B,33.83,-84.35,8,1,2016,"33.83,-84.35",,,,,,3,store count
BURGLARY-RESIDENCE,162781145,10/04/2016,1946 KING GEORGE LN SW,412,Kings Forest,P,33.7,-84.52,10,4,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,160212493,01/21/2016,4050 SOUTHWOOD CIR SW,412,Ben Hill Terrace,P,33.7,-84.52,1,21,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,160102069,01/10/2016,2125 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.7,-84.52,1,10,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,160571511,02/26/2016,2010 KIMBERLY RD SW,412,Ben Hill Terrace,P,33.7,-84.52,2,26,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,161791843,06/27/2016,4065 SOUTHWOOD CIR SW,412,Ben Hill Terrace,P,33.7,-84.52,6,27,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,161772307,06/25/2016,2105 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.7,-84.52,6,25,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,161692052,06/17/2016,4050 SOUTHWOOD CIR SW,412,Ben Hill Terrace,P,33.7,-84.52,6,17,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,161972207,07/15/2016,4065 SOUTHWOOD CIR SW,412,Ben Hill Terrace,P,33.7,-84.52,7,15,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,162311062,08/18/2016,2130 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.7,-84.52,8,18,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,162531125,09/09/2016,2100 SOUTHWOOD BLVD SW,412,Ben Hill Terrace,P,33.7,-84.52,9,9,2016,"33.7,-84.52",,,,,,4,store count
BURGLARY-RESIDENCE,160952088,04/04/2016,1925 MONROE DR NE,212,Piedmont Heights,F,33.81,-84.38,4,4,2016,"33.81,-84.38",,,,,,2,store count
BURGLARY-RESIDENCE,160952364,04/04/2016,1925 MONROE DR NE,212,Piedmont Heights,F,33.81,-84.38,4,4,2016,"33.81,-84.38",,,,,,2,store count
BURGLARY-RESIDENCE,161531832,06/01/2016,1925 MONROE DR NE,212,Piedmont Heights,F,33.81,-84.38,6,1,2016,"33.81,-84.38",,,,,,2,store count
BURGLARY-RESIDENCE,162531422,09/09/2016,1925 MONROE DR NE,212,Piedmont Heights,F,33.81,-84.38,9,9,2016,"33.81,-84.38",,,,,,2,store count
BURGLARY-RESIDENCE,162782392,10/04/2016,6204 IVY CHASE WAY NE,209,North Buckhead,B,33.86,-84.38,10,4,2016,"33.86,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,160081571,01/08/2016,4024 SHELDON DR NE,209,North Buckhead,B,33.86,-84.38,1,8,2016,"33.86,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,163502802,12/15/2016,4010 ROSWELL RD NE,209,East Chastain Park,B,33.86,-84.38,12,15,2016,"33.86,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,160390946,02/08/2016,3931 SHELDON DR NE,209,North Buckhead,B,33.86,-84.38,2,8,2016,"33.86,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,161481837,05/27/2016,8201 IVY CHASE WAY NE,209,North Buckhead,B,33.86,-84.38,5,27,2016,"33.86,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,161331920,05/12/2016,3895 LAND O LAKES DR NE,209,North Buckhead,B,33.86,-84.38,5,12,2016,"33.86,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,161592013,06/07/2016,6202 IVY CHASE WAY NE,209,North Buckhead,B,33.86,-84.38,6,7,2016,"33.86,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,162741973,09/30/2016,3844 LAND O LAKES DR NE,209,North Buckhead,B,33.86,-84.38,9,30,2016,"33.86,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,163301074,11/25/2016,117 BROMACK DR SE,310,Browns Mill Park,Z,33.69,-84.39,11,25,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160271592,01/27/2016,2274 POLAR ROCK PL SW,310,Polar Rock,Z,33.69,-84.39,1,27,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160221710,01/22/2016,204 PRESTON LN SW,310,Browns Mill Park,Z,33.69,-84.39,1,22,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160151916,01/15/2016,2434 MEADOW PARK DR SW,310,Browns Mill Park,Z,33.69,-84.39,1,15,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160110749,01/11/2016,2336 MACON DR SW,310,Swallow Circle/Baywood,Z,33.69,-84.39,1,11,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163482960,12/13/2016,2172 MACON DR SW,310,Polar Rock,Z,33.69,-84.39,12,13,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160541249,02/23/2016,123 BROMACK DR SE,310,Browns Mill Park,Z,33.69,-84.39,2,23,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160461783,02/15/2016,2203 MACON DR SW,310,Polar Rock,Z,33.69,-84.39,2,15,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161020685,04/11/2016,2268 POLAR ROCK PLACE SW,310,Polar Rock,Z,33.69,-84.39,4,11,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161352145,05/14/2016,2255 POLAR ROCK PL SW,310,Polar Rock,Z,33.69,-84.39,5,14,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161342680,05/13/2016,2254 BAYWOOD DR SE,310,Swallow Circle/Baywood,Z,33.69,-84.39,5,13,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161671741,06/15/2016,136 PRESTON LN SW,310,Browns Mill Park,Z,33.69,-84.39,6,15,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162031355,07/21/2016,117 BROMACK DR SE,310,Browns Mill Park,Z,33.69,-84.39,7,21,2016,"33.69,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160060464,01/06/2016,713 REED ST SE,304,Summerhill,V,33.74,-84.39,1,6,2016,"33.74,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,163530140,12/18/2016,502 PRYOR ST SW,303,Mechanicsville,V,33.74,-84.39,12,18,2016,"33.74,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,160691964,03/09/2016,576 PRYOR ST SW,303,Mechanicsville,V,33.74,-84.39,3,9,2016,"33.74,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,162101096,07/28/2016,450 CAPITOL AVE SE;,304,Summerhill,V,33.74,-84.39,7,28,2016,"33.74,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,160722019,03/12/2016,1391 COLLIER RD NW,204,Underwood Hills,D,33.81,-84.44,3,12,2016,"33.81,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162220003,08/09/2016,1505 CHATTAHOOCHEE AVE NW,204,Bolton,D,33.81,-84.44,8,9,2016,"33.81,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162732705,09/29/2016,1505 CHATTAHOOCHEE AVE NW,204,Bolton,D,33.81,-84.44,9,29,2016,"33.81,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,161142336,04/23/2016,2520 DOGWOOD CT SW,406,Peyton Forest,I,33.74,-84.47,4,23,2016,"33.74,-84.47",,,,,,3,store count
BURGLARY-RESIDENCE,163290894,11/24/2016,721 CONFEDERATE AVE SE,605,Grant Park,W,33.73,-84.37,11,24,2016,"33.73,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,160822709,03/22/2016,711 CONFEDERATE AVE SE,605,Grant Park,W,33.73,-84.37,3,22,2016,"33.73,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,161150840,04/24/2016,381 ATLANTA AVE SE,605,Grant Park,W,33.73,-84.37,4,24,2016,"33.73,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,161271825,05/06/2016,809 CHEROKEE AVE SE,605,Grant Park,W,33.73,-84.37,5,6,2016,"33.73,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,161681880,06/16/2016,920 PARK AVE SE,605,Grant Park,W,33.73,-84.37,6,16,2016,"33.73,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,161630221,06/11/2016,968 CHEROKEE AVE SE,605,Grant Park,W,33.73,-84.37,6,11,2016,"33.73,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,161581908,06/06/2016,470 MEAD ST SE,605,Grant Park,W,33.73,-84.37,6,6,2016,"33.73,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,161552029,06/03/2016,628 HOME AVE SE,605,Grant Park,W,33.73,-84.37,6,3,2016,"33.73,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,162772263,10/03/2016,160 CLEMENT WAY SW,407,Bakers Ferry,H,33.75,-84.53,10,3,2016,"33.75,-84.53",,,,,,4,store count
BURGLARY-RESIDENCE,163322379,11/27/2016,164 DOLLAR MILL RD SW,407,Wilson Mill Meadows,H,33.75,-84.53,11,27,2016,"33.75,-84.53",,,,,,4,store count
BURGLARY-RESIDENCE,162102588,07/28/2016,174 DOLLAR MILL RD SW,407,Wilson Mill Meadows,H,33.75,-84.53,7,28,2016,"33.75,-84.53",,,,,,4,store count
BURGLARY-RESIDENCE,161833310,07/01/2016,164 DOLLAR MILL RD SW,407,Wilson Mill Meadows,H,33.75,-84.53,7,1,2016,"33.75,-84.53",,,,,,4,store count
BURGLARY-RESIDENCE,162282694,08/15/2016,4405 BAKERS FERRY RD SW,407,Bakers Ferry,H,33.75,-84.53,8,15,2016,"33.75,-84.53",,,,,,4,store count
BURGLARY-RESIDENCE,162642114,09/20/2016,275 DOLLAR MILL RD SW,407,Boulder Park,H,33.75,-84.53,9,20,2016,"33.75,-84.53",,,,,,4,store count
BURGLARY-RESIDENCE,160120958,01/12/2016,2797 BENJAMIN E MAYS DR SW,406,,I,33.73,-84.48,1,12,2016,"33.73,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160701777,03/10/2016,1086 N SHORE DR SW,406,Audobon Forest West,I,33.73,-84.48,3,10,2016,"33.73,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161492603,05/28/2016,1028 PEYTON RD SW,406,Audobon Forest,I,33.73,-84.48,5,28,2016,"33.73,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162723158,09/28/2016,2918 MOCKINGBIRD LN SW,406,Audobon Forest West,I,33.73,-84.48,9,28,2016,"33.73,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163311285,11/26/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,11,26,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163271344,11/22/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,11,22,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163211760,11/16/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,11,16,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163153141,11/10/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,11,10,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160310413,01/31/2016,2750 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7,-84.48,1,31,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160271165,01/27/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,1,27,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160250999,01/25/2016,2900 LANDRUM DR SW,409,Southwest,R,33.7,-84.48,1,25,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160061573,01/06/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,1,6,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163620039,12/27/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,12,27,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163620235,12/27/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,12,27,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163592016,12/24/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,12,24,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160600959,02/29/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,2,29,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160591826,02/28/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,2,28,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160592133,02/28/2016,2681 IVYDALE CT SW,410,Campbellton Road,R,33.7,-84.48,2,28,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160563065,02/25/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,2,25,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161161630,04/25/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,4,25,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160952344,04/04/2016,2155 MAXWELL DR SW,411,Greenbriar,R,33.7,-84.48,4,4,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161521603,05/31/2016,2827 CHERRY LAUREL LN SW,411,Greenbriar,R,33.7,-84.48,5,31,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161392645,05/19/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,5,19,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161400970,05/19/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,5,19,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161291335,05/08/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,5,8,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161292278,05/08/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,5,8,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161241513,05/03/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,5,3,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161642002,06/12/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,6,12,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161622619,06/10/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,6,10,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161571721,06/05/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,6,5,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162091047,07/27/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,7,27,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162062353,07/24/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,7,24,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161901604,07/08/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,7,8,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161892510,07/07/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,7,7,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161890589,07/07/2016,2909 CAMPBELLTON RD SW @CASCADE PINES APTS,409,Southwest,R,33.7,-84.48,7,7,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162441257,08/31/2016,2909 CAMPBELLTON RD SW @CASCADE PINES APTS,409,Southwest,R,33.7,-84.48,8,31,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162392206,08/26/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,8,26,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162331333,08/20/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,8,20,2016,"33.7,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160582443,02/27/2016,3200 LENOX RD NE,210,Pine Hills,B,33.84,-84.36,2,27,2016,"33.84,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,160740950,03/14/2016,3200 LENOX RD NE,210,Pine Hills,B,33.84,-84.36,3,14,2016,"33.84,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,160962272,04/05/2016,901 LENOX CT NE,210,Pine Hills,B,33.84,-84.36,4,5,2016,"33.84,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,161482965,05/27/2016,3200 LENOX RD NE,210,Pine Hills,B,33.84,-84.36,5,27,2016,"33.84,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,161420252,05/21/2016,3200 LENOX RD NE,210,Pine Hills,B,33.84,-84.36,5,21,2016,"33.84,-84.36",,,,,,3,store count
